,Unnamed: 0,req1,req1_id,req2,req2_id,similarity,cosine,BinaryClass,MultiClass,Id
9999,9999,the etcs trainborne equipment shall supervise the end of movement authority if this information is available on-board,PURE_B092,the occurrence of a failure shall be displayed on the dmi,PURE_B188,9999,9999,1,9999,9999
9999,9999,the supervised speed shall not be shown on the dmi,PURE_B031,the etcs on-board shall be capable of receiving information about pantograph and power supply from the trackside,PURE_B051,9999,9999,1,9999,9999
9999,9999,etcs shall calculate the permitted speed for the train for all locations of the authorised movement,PURE_B090,the driver shall have the possibility to select the language this does not concern non pre-defined texts sent from the trackside,PURE_B052,9999,9999,0,9999,9999
9999,9999,for transitions to and from national operation (stm) the etcs shall request an acknowledgement by the driver,PURE_B104,the driver shall be able to use the reversing function without needing to re-confirm the train data,PURE_B055,9999,9999,0,9999,9999
9999,9999,when the traction unit has come to a standstill the driver shall be able to release the emergency brake,PURE_B068,the co-operative revocation of the ma shall be possible to a new target location proposed from rbc,PURE_B112,9999,9999,0,9999,9999
9999,9999,the co-operative revocation of the ma shall be possible to a new target location proposed from rbc,PURE_B112,the driver shall be able to use the reversing function without needing to re-confirm the train data,PURE_B055,9999,9999,0,9999,9999
9999,9999," it shall be possible to apply the train trip function if the shunting movement passes a signal showing ""danger for shunting",PURE_B013,it shall be possible to prevent a train from entering a route for which it does not meet the required criteria,PURE_B121,9999,9999,0,9999,9999
9999,9999," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_B187,fixed text messages shall be provided in the language selected by the driver,PURE_B101,9999,9999,0,9999,9999
9999,9999,for transitions to and from national operation (stm) the etcs shall request an acknowledgement by the driver,PURE_B104,the etcs trainborne equipment shall be able to determine the location of the entire train,PURE_B037,9999,9999,0,9999,9999
9999,9999,when using more than one traction unit this function shall be disabled in all but the leading traction unit,PURE_B145,when the traction unit is stationary the driver shall be required to acknowledge the train trip condition this acknowledgement will release the emergency brake,PURE_B050,9999,9999,0,9999,9999
9999,9999,all data entered received or indicated to the driver shall be recorded onboard all data shall be related to utc (universal time corrected) and a reference point,PURE_B146,the driver shall be able to confirm the train integrity to the rbc manually the confirmation requires the train to be stationary,PURE_B045,9999,9999,0,9999,9999
9999,9999,during the transition period between two operational states (including two different national operations) the supervision provided shall at least ensure the same protection provided by the least restrictive state,PURE_B148,fixed text messages shall be provided in the language selected by the driver,PURE_B101,9999,9999,0,9999,9999
9999,9999,the dmi shall indicate the result of the self-test,PURE_B004,the distance supervised can be extended from the trackside,PURE_B191,9999,9999,1,9999,9999
9999,9999,the trackside shall be able to send information for the calculation of speed profiles,PURE_B017,the information regarding lowering and raising of the pantograph and opening/closing of the circuit breaker shall be provided separately and in combinations,PURE_B124,9999,9999,0,9999,9999
9999,9999,etcs shall calculate the permitted speed for the train for all locations of the authorised movement,PURE_B090,each railway shall have the possibility of allowing a different release speed for every signal,PURE_B174,9999,9999,0,9999,9999
9999,9999,etcs shall calculate the permitted speed for the train for all locations of the authorised movement,PURE_B090,it shall be possible to define certain locations (eg tunnels) where speed increase is related to the front of the train,PURE_B066,9999,9999,0,9999,9999
9999,9999,to protect a traction unit from roll away and unwanted reverse movements the trainborne equipment shall monitor the direction of movement in relation to the permitted direction,PURE_B097,the information regarding lowering and raising of the pantograph and opening/closing of the circuit breaker shall be provided separately and in combinations,PURE_B124,9999,9999,0,9999,9999
9999,9999," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_B187,the following information shall be recorded,PURE_B042,9999,9999,0,9999,9999
