,Unnamed: 0,Unnamed: 0.1,req1,req1_id,req2,req2_id,similarity,cosine,BinaryClass,MultiClass,Id
99999,99999,99999,the driver shall be able to select train data entry on the dmi,PURE_M006,together with the movement authority the on board shall be able to receive one or more time-out(s) for certain sections of the movement authority and shorten the movement authority accordingly when a time out expires,PURE_M062,99999,99999,99999,0,99999
99999,99999,99999,to prevent unauthorised use of the function permission shall be obtained from the rbc if the train is operating under the control of the rbc,PURE_M004,the following information shall be recorded,PURE_M112,99999,99999,99999,0,99999
99999,99999,99999,the system for train data entry shall provide for the input of other data required by stms connected to etcs this may require additional items not required for etcs to be entered,PURE_M100,on lines fitted with rbc the etcs trainborne equipment shall be able to transmit the location of the entire train to the rbc,PURE_M008,99999,99999,99999,0,99999
99999,99999,99999,in case the transition has to be acknowledged and the driver fails to acknowledge as required the etcs shall initiate a brake application,PURE_M028,the system for train data entry shall provide for the input of other data required by stms connected to etcs this may require additional items not required for etcs to be entered,PURE_M100,99999,99999,99999,0,99999
99999,99999,99999,once received onboard the national values shall remain valid even if the onboard equipment is switched off,PURE_M137,if the onboard fails to contact the rbc when awakening the driver shall be asked to enter the rbc contact details,PURE_M007,99999,99999,99999,0,99999
99999,99999,99999,this ceiling speed shall not be shown continually on the dmi but may be shown momentarily when selected by the driver,PURE_M108,unfitted operation shall be possible if selected by the driver at start up,PURE_M152,99999,99999,99999,3,99999
99999,99999,99999,if as a result of an automatic transition except for transitions to and from national operation (stm) the responsibility for the driver increases the etcs shall seek an acknowledgement from the driver whether the train is stationary or not,PURE_M032,the on board shall supervise the train against a ceiling speed,PURE_M086,99999,99999,99999,0,99999
99999,99999,99999,if as a result of an automatic transition except for transitions to and from national operation (stm) the responsibility for the driver increases the etcs shall seek an acknowledgement from the driver whether the train is stationary or not,PURE_M032,once the train starts reversing the ma shall be cancelled,PURE_M160,99999,99999,99999,0,99999
99999,99999,99999,if as a result of an automatic transition except for transitions to and from national operation (stm) the responsibility for the driver increases the etcs shall seek an acknowledgement from the driver whether the train is stationary or not,PURE_M032,the occurrence of a failure shall be displayed on the dmi,PURE_M180,99999,99999,99999,0,99999
99999,99999,99999,the change of driver identification during a journey or a train running number shall be possible,PURE_M125,the driver shall be able to confirm the train integrity to the rbc manually the confirmation requires the train to be stationary,PURE_M033,99999,99999,99999,0,99999
99999,99999,99999,the co-operative revocation of the ma shall be possible to a new target location proposed from rbc,PURE_M084,the train shall be able to automatically pass from one rbc area to another without driver intervention,PURE_M118,99999,99999,99999,0,99999
99999,99999,99999,if the onboard fails to contact the rbc when awakening the driver shall be asked to enter the rbc contact details,PURE_M007,if the release speed is calculated on board it shall ensure that the train will stop before reaching the danger point,PURE_M082,99999,99999,99999,0,99999
99999,99999,99999,etcs shall be able to supervise train and shunting movements,PURE_M047,it shall be possible to revoke a movement authority that has already been issued to a train in a co-operative way between rbc and train,PURE_M149,99999,99999,99999,0,99999
99999,99999,99999,the driver shall acknowledge the level transitions if requested from trackside if the driver does not acknowledge after the transition the brake shall be applied if the driver acknowledges afterwards the brake can be released,PURE_M003,once received onboard the national values shall remain valid even if the onboard equipment is switched off,PURE_M137,99999,99999,99999,0,99999
99999,99999,99999,using train data and infrastructure data braking curves shall be calculated taking into account the target information but not the location of vehicles occupying the track,PURE_M114,when the traction unit is stationary the driver shall be required to acknowledge the train trip condition this acknowledgement will release the emergency brake,PURE_M037,99999,99999,99999,0,99999
